topic_id,topic_name,field_name,field_id_scaled,domain_id,domain_name,domain_id_scaled
11543,Employee Performance and Motivation,"Business, Management and Accounting",6,2,Social Sciences,1
11726,Organizational Management and Innovation,"Business, Management and Accounting",6,2,Social Sciences,1
11843,Family Business Performance and Succession,"Business, Management and Accounting",6,2,Social Sciences,1
12376,Corporate Management and Leadership,"Business, Management and Accounting",6,2,Social Sciences,1
12415,Employer Branding and e-HRM,"Business, Management and Accounting",6,2,Social Sciences,1
12816,Global Public Health Policies and Epidemiology,"Business, Management and Accounting",6,2,Social Sciences,1
12843,Human Resource and Talent Management,"Business, Management and Accounting",6,2,Social Sciences,1
12918,Healthcare Systems and Technology,"Business, Management and Accounting",6,2,Social Sciences,1
13149,Organizational Change and Leadership,"Business, Management and Accounting",6,2,Social Sciences,1
13163,Organizational Learning and Leadership,"Business, Management and Accounting",6,2,Social Sciences,1
13226,Appreciative Inquiry and Organizational Change,"Business, Management and Accounting",6,2,Social Sciences,1
13235,Management Theory and Practice,"Business, Management and Accounting",6,2,Social Sciences,1
13408,Corporate Law and Human Rights,"Business, Management and Accounting",6,2,Social Sciences,1
13431,Education Methods and Integration,"Business, Management and Accounting",6,2,Social Sciences,1
13449,Organizational Management and Change,"Business, Management and Accounting",6,2,Social Sciences,1
13580,Management and Performance Evaluation,"Business, Management and Accounting",6,2,Social Sciences,1
13603,Corporate Social Responsibility and Sustainability,"Business, Management and Accounting",6,2,Social Sciences,1
13626,Educational and Organizational Development,"Business, Management and Accounting",6,2,Social Sciences,1
13642,Organizational Downsizing and Restructuring,"Business, Management and Accounting",6,2,Social Sciences,1
13803,Organizational Strategy and Culture,"Business, Management and Accounting",6,2,Social Sciences,1
13812,AI and HR Technologies,"Business, Management and Accounting",6,2,Social Sciences,1
14026,Flannery O'Connor and Thomas Merton,"Business, Management and Accounting",6,2,Social Sciences,1
14264,"Law, Ethics, and AI Impact","Business, Management and Accounting",6,2,Social Sciences,1
14410,Safety and Risk Management,"Business, Management and Accounting",6,2,Social Sciences,1
14436,Employee Performance and Leadership,"Business, Management and Accounting",6,2,Social Sciences,1
14450,Employee Welfare and Language Studies,"Business, Management and Accounting",6,2,Social Sciences,1
10003,Innovation and Knowledge Management,"Business, Management and Accounting",6,2,Social Sciences,1
10115,Corporate Social Responsibility Reporting,"Business, Management and Accounting",6,2,Social Sciences,1
10415,International Business and FDI,"Business, Management and Accounting",6,2,Social Sciences,1
10539,Sustainable Supply Chain Management,"Business, Management and Accounting",6,2,Social Sciences,1
10910,Corporate Governance and Management,"Business, Management and Accounting",6,2,Social Sciences,1
11437,Digital Platforms and Economics,"Business, Management and Accounting",6,2,Social Sciences,1
11552,"Global trade, sustainability, and social impact","Business, Management and Accounting",6,2,Social Sciences,1
11849,Intellectual Capital and Performance Analysis,"Business, Management and Accounting",6,2,Social Sciences,1
11864,Supply Chain Resilience and Risk Management,"Business, Management and Accounting",6,2,Social Sciences,1
11939,Public-Private Partnership Projects,"Business, Management and Accounting",6,2,Social Sciences,1
12040,International Arbitration and Investment Law,"Business, Management and Accounting",6,2,Social Sciences,1
12121,Cooperative Studies and Economics,"Business, Management and Accounting",6,2,Social Sciences,1
12185,Regulation and Compliance Studies,"Business, Management and Accounting",6,2,Social Sciences,1
12225,Political Influence and Corporate Strategies,"Business, Management and Accounting",6,2,Social Sciences,1
12428,Global Trade and Competitiveness,"Business, Management and Accounting",6,2,Social Sciences,1
12662,Digitalization and Economic Development in Agriculture,"Business, Management and Accounting",6,2,Social Sciences,1
12675,Financial Reporting and Valuation Research,"Business, Management and Accounting",6,2,Social Sciences,1
12738,Corporate Identity and Reputation,"Business, Management and Accounting",6,2,Social Sciences,1
12751,Leadership and Management in Organizations,"Business, Management and Accounting",6,2,Social Sciences,1
12779,Public Procurement and Policy,"Business, Management and Accounting",6,2,Social Sciences,1
12815,Management and Organizational Practices,"Business, Management and Accounting",6,2,Social Sciences,1
12905,Management Systems and Quality Improvement,"Business, Management and Accounting",6,2,Social Sciences,1
12933,Franchising Strategies and Performance,"Business, Management and Accounting",6,2,Social Sciences,1
12958,Digital Economy and Transformation,"Business, Management and Accounting",6,2,Social Sciences,1
13137,Strategic Planning and Analysis,"Business, Management and Accounting",6,2,Social Sciences,1
13151,Business Strategies and Innovation,"Business, Management and Accounting",6,2,Social Sciences,1
13164,Quality and Management Systems,"Business, Management and Accounting",6,2,Social Sciences,1
13191,Dispute Resolution and Class Actions,"Business, Management and Accounting",6,2,Social Sciences,1
13204,Competitive and Knowledge Intelligence,"Business, Management and Accounting",6,2,Social Sciences,1
13384,Regional Economic Development and Innovation,"Business, Management and Accounting",6,2,Social Sciences,1
13402,Business Strategy and Innovation,"Business, Management and Accounting",6,2,Social Sciences,1
13439,Transport and Economic Policies,"Business, Management and Accounting",6,2,Social Sciences,1
13616,"Governance, Compliance, and Sustainability","Business, Management and Accounting",6,2,Social Sciences,1
13703,Attention Economy in Education and Business,"Business, Management and Accounting",6,2,Social Sciences,1
13706,Management and Optimization Techniques,"Business, Management and Accounting",6,2,Social Sciences,1
13810,Legal Systems and Institutions,"Business, Management and Accounting",6,2,Social Sciences,1
13901,State Capitalism and Financial Governance,"Business, Management and Accounting",6,2,Social Sciences,1
13957,Corporate Governance and Financial Management,"Business, Management and Accounting",6,2,Social Sciences,1
14058,Value Engineering and Management,"Business, Management and Accounting",6,2,Social Sciences,1
14102,Corporate Governance and Law,"Business, Management and Accounting",6,2,Social Sciences,1
14356,Organizational Leadership and Management Strategies,"Business, Management and Accounting",6,2,Social Sciences,1
14362,Diverse Legal and Medical Studies,"Business, Management and Accounting",6,2,Social Sciences,1
12399,Wine Industry and Tourism,"Business, Management and Accounting",6,2,Social Sciences,1
12584,Hospitality and Tourism Education,"Business, Management and Accounting",6,2,Social Sciences,1
13088,Legal and Labor Studies,"Business, Management and Accounting",6,2,Social Sciences,1
10315,Decision-Making and Behavioral Economics,Decision Sciences,7,2,Social Sciences,1
14346,Scientific Innovation and Industrial Efficiency,Decision Sciences,7,2,Social Sciences,1
10068,Technology Adoption and User Behaviour,Decision Sciences,7,2,Social Sciences,1
11058,Ethics in Business and Education,Decision Sciences,7,2,Social Sciences,1
11530,Business and Management Studies,Decision Sciences,7,2,Social Sciences,1
11986,Scientific Computing and Data Management,Decision Sciences,7,2,Social Sciences,1
12607,Personal Information Management and User Behavior,Decision Sciences,7,2,Social Sciences,1
12766,Interdisciplinary Research and Collaboration,Decision Sciences,7,2,Social Sciences,1
13405,Educational Assessment and Improvement,Decision Sciences,7,2,Social Sciences,1
13607,Academic Publishing and Open Access,Decision Sciences,7,2,Social Sciences,1
13611,"Education, Management, Technology, Human Resources",Decision Sciences,7,2,Social Sciences,1
13696,Technology's Impact on Media,Decision Sciences,7,2,Social Sciences,1
13758,Energy Law and Policy,Decision Sciences,7,2,Social Sciences,1
14185,"Research, Science, and Academia",Decision Sciences,7,2,Social Sciences,1
14211,Diverse academic research themes,Decision Sciences,7,2,Social Sciences,1
14263,Professional Masters Programs Analysis,Decision Sciences,7,2,Social Sciences,1
14280,Big Data Technologies and Applications,Decision Sciences,7,2,Social Sciences,1
10050,Multi-Criteria Decision Making,Decision Sciences,7,2,Social Sciences,1
10357,Efficiency Analysis Using DEA,Decision Sciences,7,2,Social Sciences,1
10395,Construction Project Management and Performance,Decision Sciences,7,2,Social Sciences,1
10467,Psychometric Methodologies and Testing,Decision Sciences,7,2,Social Sciences,1
11031,Game Theory and Applications,Decision Sciences,7,2,Social Sciences,1
11182,Auction Theory and Applications,Decision Sciences,7,2,Social Sciences,1
11195,Simulation Techniques and Applications,Decision Sciences,7,2,Social Sciences,1
11326,Stock Market Forecasting Methods,Decision Sciences,7,2,Social Sciences,1
11413,Risk and Portfolio Optimization,Decision Sciences,7,2,Social Sciences,1
11671,Fuzzy and Soft Set Theory,Decision Sciences,7,2,Social Sciences,1
11719,Data Quality and Management,Decision Sciences,7,2,Social Sciences,1
11720,Probability and Risk Models,Decision Sciences,7,2,Social Sciences,1
11798,Optimal Experimental Design Methods,Decision Sciences,7,2,Social Sciences,1
11810,Complex Systems and Decision Making,Decision Sciences,7,2,Social Sciences,1
11918,Forecasting Techniques and Applications,Decision Sciences,7,2,Social Sciences,1
12010,Evaluation and Performance Assessment,Decision Sciences,7,2,Social Sciences,1
12101,Advanced Bandit Algorithms Research,Decision Sciences,7,2,Social Sciences,1
12177,Resource-Constrained Project Scheduling,Decision Sciences,7,2,Social Sciences,1
12368,Grey System Theory Applications,Decision Sciences,7,2,Social Sciences,1
12401,Scheduling and Timetabling Solutions,Decision Sciences,7,2,Social Sciences,1
12659,Innovation Diffusion and Forecasting,Decision Sciences,7,2,Social Sciences,1
12926,Business Strategies and Management Research,Decision Sciences,7,2,Social Sciences,1
13480,Innovations and Analysis in Business and Education,Decision Sciences,7,2,Social Sciences,1
13587,Q Methodology Applications,Decision Sciences,7,2,Social Sciences,1
13609,"Economic, Social, and Public Health Issues in Russia and Globally",Decision Sciences,7,2,Social Sciences,1
13612,Advanced Scientific and Engineering Studies,Decision Sciences,7,2,Social Sciences,1
13886,Operations Management Techniques,Decision Sciences,7,2,Social Sciences,1
14221,activated carbon and charcoal,Decision Sciences,7,2,Social Sciences,1
14222,Knowledge Management and Technology,Decision Sciences,7,2,Social Sciences,1
14260,Impact of AI and Big Data on Business and Society,Decision Sciences,7,2,Social Sciences,1
14328,Diverse scientific research topics,Decision Sciences,7,2,Social Sciences,1
14369,Diverse Interdisciplinary Research Innovations,Decision Sciences,7,2,Social Sciences,1
14465,"Leadership, Behavior, and Decision-Making Studies",Decision Sciences,7,2,Social Sciences,1
14509,demographic modeling and climate adaptation,Decision Sciences,7,2,Social Sciences,1
10102,scientometrics and bibliometrics research,Decision Sciences,7,2,Social Sciences,1
10206,Meta-analysis and systematic reviews,Decision Sciences,7,2,Social Sciences,1
10928,Probabilistic and Robust Engineering Design,Decision Sciences,7,2,Social Sciences,1
11357,Risk and Safety Analysis,Decision Sciences,7,2,Social Sciences,1
11443,Advanced Statistical Process Monitoring,Decision Sciences,7,2,Social Sciences,1
11890,Scientific Measurement and Uncertainty Evaluation,Decision Sciences,7,2,Social Sciences,1
13309,Reliability and Agreement in Measurement,Decision Sciences,7,2,Social Sciences,1
13880,Innovative Education Methods and Tools,Decision Sciences,7,2,Social Sciences,1
14406,Multidisciplinary Science and Engineering Research,Decision Sciences,7,2,Social Sciences,1
10007,Monetary Policy and Economic Impact,"Economics, Econometrics and Finance",8,2,Social Sciences,1
10128,Global trade and economics,"Economics, Econometrics and Finance",8,2,Social Sciences,1
11599,Aviation Industry Analysis and Trends,"Economics, Econometrics and Finance",8,2,Social Sciences,1
11742,Economic Theory and Policy,"Economics, Econometrics and Finance",8,2,Social Sciences,1
11823,Natural Resources and Economic Development,"Economics, Econometrics and Finance",8,2,Social Sciences,1
13172,Economic Issues in Ukraine,"Economics, Econometrics and Finance",8,2,Social Sciences,1
13346,Digital Transformation in Financial Services,"Economics, Econometrics and Finance",8,2,Social Sciences,1
13473,Economic Zones and Regional Development,"Economics, Econometrics and Finance",8,2,Social Sciences,1
13475,Digital Transformation in Law,"Economics, Econometrics and Finance",8,2,Social Sciences,1
13498,Economic Development and Digital Transformation,"Economics, Econometrics and Finance",8,2,Social Sciences,1
13499,Economic Systems and Logistics Management,"Economics, Econometrics and Finance",8,2,Social Sciences,1
14112,"Economic, financial, and policy analysis","Economics, Econometrics and Finance",8,2,Social Sciences,1
10208,Labor market dynamics and wage inequality,"Economics, Econometrics and Finance",8,2,Social Sciences,1
10391,Healthcare Policy and Management,"Economics, Econometrics and Finance",8,2,Social Sciences,1
10393,Economic Growth and Productivity,"Economics, Econometrics and Finance",8,2,Social Sciences,1
